L P L2 L3 minL maxL minP maxP minL2 maxL2 minL3 maxL3 u
0.12812500000000002 0.91875 0.84375 0.84375 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.8125 0.875 0.8125 0.875 0.09
0.12812500000000002 1.0062499999999999 0.78125 0.78125 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.75 0.8125 0.75 0.8125 0.09
0.12812500000000002 1.0062499999999999 0.78125 0.84375 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.75 0.8125 0.8125 0.875 0.09
0.12812500000000002 1.0062499999999999 0.84375 0.78125 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.8125 0.875 0.75 0.8125 0.09
0.12812500000000002 1.0062499999999999 0.84375 0.84375 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.8125 0.875 0.8125 0.875 0.09
0.184375 1.0062499999999999 0.84375 0.84375 0.15625 0.21250000000000002 0.8749999999999999 1.0499999999999998 0.75 0.875 0.75 0.875 0.09
0.12812500000000002 0.91875 0.78125 0.90625 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.75 0.8125 0.875 0.9375 0.09
0.12812500000000002 0.91875 0.78125 0.96875 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.75 0.8125 0.9375 1.0 0.09
0.12812500000000002 0.91875 0.84375 0.90625 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.8125 0.875 0.875 0.9375 0.09
0.12812500000000002 0.91875 0.84375 0.96875 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.8125 0.875 0.9375 1.0 0.09
0.12812500000000002 1.0062499999999999 0.78125 0.90625 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.75 0.8125 0.875 0.9375 0.09
0.12812500000000002 1.0062499999999999 0.78125 0.96875 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.75 0.8125 0.9375 1.0 0.09
0.12812500000000002 1.0062499999999999 0.84375 0.90625 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.8125 0.875 0.875 0.9375 0.09
0.12812500000000002 1.0062499999999999 0.84375 0.96875 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.8125 0.875 0.9375 1.0 0.09
0.184375 1.0062499999999999 0.84375 0.90625 0.15625 0.21250000000000002 0.8749999999999999 1.0499999999999998 0.75 0.875 0.875 0.9375 0.09
0.184375 0.91875 0.78125 0.96875 0.15625 0.21250000000000002 0.8749999999999999 0.9624999999999999 0.75 0.8125 0.9375 1.0 0.09
0.184375 0.91875 0.84375 0.96875 0.15625 0.21250000000000002 0.8749999999999999 0.9624999999999999 0.8125 0.875 0.9375 1.0 0.09
0.184375 1.0062499999999999 0.78125 0.96875 0.15625 0.21250000000000002 0.9624999999999999 1.0499999999999998 0.75 0.8125 0.9375 1.0 0.09
0.184375 1.0062499999999999 0.84375 0.96875 0.15625 0.21250000000000002 0.9624999999999999 1.0499999999999998 0.8125 0.875 0.9375 1.0 0.09
0.12812500000000002 0.91875 0.90625 0.78125 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.875 0.9375 0.75 0.8125 0.09
0.12812500000000002 0.91875 0.90625 0.84375 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.875 0.9375 0.8125 0.875 0.09
0.12812500000000002 0.91875 0.96875 0.78125 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.75 0.8125 0.09
0.12812500000000002 0.91875 0.96875 0.84375 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.8125 0.875 0.09
0.12812500000000002 1.0062499999999999 0.90625 0.78125 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.875 0.9375 0.75 0.8125 0.09
0.12812500000000002 1.0062499999999999 0.90625 0.84375 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.875 0.9375 0.8125 0.875 0.09
0.12812500000000002 1.0062499999999999 0.96875 0.78125 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.75 0.8125 0.09
0.12812500000000002 1.0062499999999999 0.96875 0.84375 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.8125 0.875 0.09
0.184375 0.91875 0.90625 0.78125 0.15625 0.21250000000000002 0.8749999999999999 1.0499999999999998 0.875 0.9375 0.75 0.875 0.09
0.184375 0.91875 0.96875 0.78125 0.15625 0.21250000000000002 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.75 0.8125 0.09
0.184375 0.91875 0.96875 0.84375 0.15625 0.21250000000000002 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.8125 0.875 0.09
0.184375 1.0062499999999999 0.96875 0.78125 0.15625 0.21250000000000002 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.75 0.8125 0.09
0.184375 1.0062499999999999 0.96875 0.84375 0.15625 0.21250000000000002 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.8125 0.875 0.09
0.12812500000000002 0.91875 0.90625 0.90625 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.875 0.9375 0.875 0.9375 0.09
0.12812500000000002 0.91875 0.90625 0.96875 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.875 0.9375 0.9375 1.0 0.09
0.12812500000000002 0.91875 0.96875 0.90625 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.875 0.9375 0.09
0.12812500000000002 0.91875 0.96875 0.96875 0.1 0.15625 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.9375 1.0 0.09
0.12812500000000002 1.0062499999999999 0.90625 0.90625 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.875 0.9375 0.875 0.9375 0.09
0.12812500000000002 1.0062499999999999 0.90625 0.96875 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.875 0.9375 0.9375 1.0 0.09
0.12812500000000002 1.0062499999999999 0.96875 0.90625 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.875 0.9375 0.09
0.12812500000000002 1.0062499999999999 0.96875 0.96875 0.1 0.15625 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.9375 1.0 0.09
0.184375 1.0062499999999999 0.90625 0.90625 0.15625 0.21250000000000002 0.8749999999999999 1.0499999999999998 0.875 0.9375 0.875 0.9375 0.09
0.184375 0.91875 0.90625 0.96875 0.15625 0.21250000000000002 0.8749999999999999 0.9624999999999999 0.875 0.9375 0.9375 1.0 0.09
0.184375 1.0062499999999999 0.90625 0.96875 0.15625 0.21250000000000002 0.9624999999999999 1.0499999999999998 0.875 0.9375 0.9375 1.0 0.09
0.184375 0.91875 0.96875 0.90625 0.15625 0.21250000000000002 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.875 0.9375 0.09
0.184375 0.91875 0.96875 0.96875 0.15625 0.21250000000000002 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.9375 1.0 0.09
0.184375 1.0062499999999999 0.96875 0.90625 0.15625 0.21250000000000002 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.875 0.9375 0.09
0.184375 1.0062499999999999 0.96875 0.96875 0.15625 0.21250000000000002 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.9375 1.0 0.09
0.240625 1.0062499999999999 0.84375 0.84375 0.21250000000000002 0.325 0.7 1.0499999999999998 0.75 0.875 0.75 0.875 0.09
0.296875 0.7437499999999999 0.84375 0.90625 0.21250000000000002 0.325 0.7 0.8749999999999999 0.75 0.875 0.875 0.9375 0.09
0.240625 0.7437499999999999 0.78125 0.96875 0.21250000000000002 0.26875000000000004 0.7 0.7874999999999999 0.75 0.8125 0.9375 1.0 0.09
0.240625 0.7437499999999999 0.84375 0.96875 0.21250000000000002 0.26875000000000004 0.7 0.7874999999999999 0.8125 0.875 0.9375 1.0 0.09
0.240625 0.8312499999999999 0.78125 0.96875 0.21250000000000002 0.26875000000000004 0.7874999999999999 0.8749999999999999 0.75 0.8125 0.9375 1.0 0.09
0.240625 0.8312499999999999 0.84375 0.96875 0.21250000000000002 0.26875000000000004 0.7874999999999999 0.8749999999999999 0.8125 0.875 0.9375 1.0 0.09
0.296875 0.7437499999999999 0.78125 0.96875 0.26875000000000004 0.325 0.7 0.7874999999999999 0.75 0.8125 0.9375 1.0 0.09
0.296875 0.7437499999999999 0.84375 0.96875 0.26875000000000004 0.325 0.7 0.7874999999999999 0.8125 0.875 0.9375 1.0 0.09
0.296875 0.8312499999999999 0.78125 0.96875 0.26875000000000004 0.325 0.7874999999999999 0.8749999999999999 0.75 0.8125 0.9375 1.0 0.09
0.296875 0.8312499999999999 0.84375 0.96875 0.26875000000000004 0.325 0.7874999999999999 0.8749999999999999 0.8125 0.875 0.9375 1.0 0.09
0.296875 0.91875 0.78125 0.90625 0.21250000000000002 0.325 0.8749999999999999 1.0499999999999998 0.75 0.875 0.875 0.9375 0.09
0.240625 0.91875 0.78125 0.96875 0.21250000000000002 0.26875000000000004 0.8749999999999999 0.9624999999999999 0.75 0.8125 0.9375 1.0 0.09
0.240625 0.91875 0.84375 0.96875 0.21250000000000002 0.26875000000000004 0.8749999999999999 0.9624999999999999 0.8125 0.875 0.9375 1.0 0.09
0.240625 1.0062499999999999 0.78125 0.96875 0.21250000000000002 0.26875000000000004 0.9624999999999999 1.0499999999999998 0.75 0.8125 0.9375 1.0 0.09
0.240625 1.0062499999999999 0.84375 0.96875 0.21250000000000002 0.26875000000000004 0.9624999999999999 1.0499999999999998 0.8125 0.875 0.9375 1.0 0.09
0.296875 0.91875 0.78125 0.96875 0.26875000000000004 0.325 0.8749999999999999 0.9624999999999999 0.75 0.8125 0.9375 1.0 0.09
0.296875 0.91875 0.84375 0.96875 0.26875000000000004 0.325 0.8749999999999999 0.9624999999999999 0.8125 0.875 0.9375 1.0 0.09
0.296875 1.0062499999999999 0.78125 0.96875 0.26875000000000004 0.325 0.9624999999999999 1.0499999999999998 0.75 0.8125 0.9375 1.0 0.09
0.296875 1.0062499999999999 0.84375 0.96875 0.26875000000000004 0.325 0.9624999999999999 1.0499999999999998 0.8125 0.875 0.9375 1.0 0.09
0.240625 0.8312499999999999 0.90625 0.84375 0.21250000000000002 0.325 0.7 0.8749999999999999 0.875 0.9375 0.75 0.875 0.09
0.240625 0.7437499999999999 0.96875 0.78125 0.21250000000000002 0.26875000000000004 0.7 0.7874999999999999 0.9375 1.0 0.75 0.8125 0.09
0.240625 0.7437499999999999 0.96875 0.84375 0.21250000000000002 0.26875000000000004 0.7 0.7874999999999999 0.9375 1.0 0.8125 0.875 0.09
0.240625 0.8312499999999999 0.96875 0.78125 0.21250000000000002 0.26875000000000004 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.75 0.8125 0.09
0.240625 0.8312499999999999 0.96875 0.84375 0.21250000000000002 0.26875000000000004 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.8125 0.875 0.09
0.296875 0.7437499999999999 0.96875 0.78125 0.26875000000000004 0.325 0.7 0.7874999999999999 0.9375 1.0 0.75 0.8125 0.09
0.296875 0.7437499999999999 0.96875 0.84375 0.26875000000000004 0.325 0.7 0.7874999999999999 0.9375 1.0 0.8125 0.875 0.09
0.296875 0.8312499999999999 0.96875 0.78125 0.26875000000000004 0.325 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.75 0.8125 0.09
0.296875 0.8312499999999999 0.96875 0.84375 0.26875000000000004 0.325 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.8125 0.875 0.09
0.296875 0.8312499999999999 0.90625 0.90625 0.21250000000000002 0.325 0.7 0.8749999999999999 0.875 0.9375 0.875 0.9375 0.09
0.240625 0.7437499999999999 0.90625 0.96875 0.21250000000000002 0.26875000000000004 0.7 0.7874999999999999 0.875 0.9375 0.9375 1.0 0.09
0.240625 0.8312499999999999 0.90625 0.96875 0.21250000000000002 0.26875000000000004 0.7874999999999999 0.8749999999999999 0.875 0.9375 0.9375 1.0 0.09
0.296875 0.7437499999999999 0.90625 0.96875 0.26875000000000004 0.325 0.7 0.7874999999999999 0.875 0.9375 0.9375 1.0 0.09
0.296875 0.8312499999999999 0.90625 0.96875 0.26875000000000004 0.325 0.7874999999999999 0.8749999999999999 0.875 0.9375 0.9375 1.0 0.09
0.240625 0.7437499999999999 0.96875 0.90625 0.21250000000000002 0.26875000000000004 0.7 0.7874999999999999 0.9375 1.0 0.875 0.9375 0.09
0.240625 0.7437499999999999 0.96875 0.96875 0.21250000000000002 0.26875000000000004 0.7 0.7874999999999999 0.9375 1.0 0.9375 1.0 0.09
0.240625 0.8312499999999999 0.96875 0.90625 0.21250000000000002 0.26875000000000004 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.875 0.9375 0.09
0.240625 0.8312499999999999 0.96875 0.96875 0.21250000000000002 0.26875000000000004 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.9375 1.0 0.09
0.296875 0.7437499999999999 0.96875 0.90625 0.26875000000000004 0.325 0.7 0.7874999999999999 0.9375 1.0 0.875 0.9375 0.09
0.296875 0.7437499999999999 0.96875 0.96875 0.26875000000000004 0.325 0.7 0.7874999999999999 0.9375 1.0 0.9375 1.0 0.09
0.296875 0.8312499999999999 0.96875 0.90625 0.26875000000000004 0.325 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.875 0.9375 0.09
0.296875 0.8312499999999999 0.96875 0.96875 0.26875000000000004 0.325 0.7874999999999999 0.8749999999999999 0.9375 1.0 0.9375 1.0 0.09
0.296875 0.91875 0.90625 0.84375 0.21250000000000002 0.325 0.8749999999999999 1.0499999999999998 0.875 0.9375 0.75 0.875 0.09
0.240625 0.91875 0.96875 0.78125 0.21250000000000002 0.26875000000000004 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.75 0.8125 0.09
0.240625 0.91875 0.96875 0.84375 0.21250000000000002 0.26875000000000004 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.8125 0.875 0.09
0.240625 1.0062499999999999 0.96875 0.78125 0.21250000000000002 0.26875000000000004 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.75 0.8125 0.09
0.240625 1.0062499999999999 0.96875 0.84375 0.21250000000000002 0.26875000000000004 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.8125 0.875 0.09
0.296875 0.91875 0.96875 0.78125 0.26875000000000004 0.325 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.75 0.8125 0.09
0.296875 0.91875 0.96875 0.84375 0.26875000000000004 0.325 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.8125 0.875 0.09
0.296875 1.0062499999999999 0.96875 0.78125 0.26875000000000004 0.325 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.75 0.8125 0.09
0.296875 1.0062499999999999 0.96875 0.84375 0.26875000000000004 0.325 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.8125 0.875 0.09
0.296875 1.0062499999999999 0.90625 0.90625 0.21250000000000002 0.325 0.8749999999999999 1.0499999999999998 0.875 0.9375 0.875 0.9375 0.09
0.240625 0.91875 0.90625 0.96875 0.21250000000000002 0.26875000000000004 0.8749999999999999 0.9624999999999999 0.875 0.9375 0.9375 1.0 0.09
0.240625 1.0062499999999999 0.90625 0.96875 0.21250000000000002 0.26875000000000004 0.9624999999999999 1.0499999999999998 0.875 0.9375 0.9375 1.0 0.09
0.296875 0.91875 0.90625 0.96875 0.26875000000000004 0.325 0.8749999999999999 0.9624999999999999 0.875 0.9375 0.9375 1.0 0.09
0.296875 1.0062499999999999 0.90625 0.96875 0.26875000000000004 0.325 0.9624999999999999 1.0499999999999998 0.875 0.9375 0.9375 1.0 0.09
0.240625 0.91875 0.96875 0.90625 0.21250000000000002 0.26875000000000004 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.875 0.9375 0.09
0.240625 0.91875 0.96875 0.96875 0.21250000000000002 0.26875000000000004 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.9375 1.0 0.09
0.240625 1.0062499999999999 0.96875 0.90625 0.21250000000000002 0.26875000000000004 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.875 0.9375 0.09
0.240625 1.0062499999999999 0.96875 0.96875 0.21250000000000002 0.26875000000000004 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.9375 1.0 0.09
0.296875 0.91875 0.96875 0.90625 0.26875000000000004 0.325 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.875 0.9375 0.09
0.296875 0.91875 0.96875 0.96875 0.26875000000000004 0.325 0.8749999999999999 0.9624999999999999 0.9375 1.0 0.9375 1.0 0.09
0.296875 1.0062499999999999 0.96875 0.90625 0.26875000000000004 0.325 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.875 0.9375 0.09
0.296875 1.0062499999999999 0.96875 0.96875 0.26875000000000004 0.325 0.9624999999999999 1.0499999999999998 0.9375 1.0 0.9375 1.0 0.09
0.12812500000000002 1.09375 0.53125 0.53125 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5 0.5625 0.5 0.5625 0.09
0.12812500000000002 1.09375 0.53125 0.59375 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5 0.5625 0.5625 0.625 0.09
0.12812500000000002 1.09375 0.59375 0.53125 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5625 0.625 0.5 0.5625 0.09
0.12812500000000002 1.09375 0.59375 0.59375 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5625 0.625 0.5625 0.625 0.09
0.12812500000000002 1.18125 0.53125 0.53125 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5 0.5625 0.5 0.5625 0.09
0.12812500000000002 1.18125 0.53125 0.59375 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5 0.5625 0.5625 0.625 0.09
0.12812500000000002 1.18125 0.59375 0.53125 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5625 0.625 0.5 0.5625 0.09
0.12812500000000002 1.18125 0.59375 0.59375 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5625 0.625 0.5625 0.625 0.09
0.184375 1.09375 0.59375 0.53125 0.15625 0.21250000000000002 1.0499999999999998 1.2249999999999999 0.5 0.625 0.5 0.625 0.09
0.12812500000000002 1.09375 0.53125 0.65625 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5 0.5625 0.625 0.6875 0.09
0.12812500000000002 1.09375 0.53125 0.71875 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5 0.5625 0.6875 0.75 0.09
0.12812500000000002 1.09375 0.59375 0.65625 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5625 0.625 0.625 0.6875 0.09
0.12812500000000002 1.09375 0.59375 0.71875 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.5625 0.625 0.6875 0.75 0.09
0.12812500000000002 1.18125 0.53125 0.65625 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5 0.5625 0.625 0.6875 0.09
0.12812500000000002 1.18125 0.53125 0.71875 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5 0.5625 0.6875 0.75 0.09
0.12812500000000002 1.18125 0.59375 0.65625 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5625 0.625 0.625 0.6875 0.09
0.12812500000000002 1.18125 0.59375 0.71875 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.5625 0.625 0.6875 0.75 0.09
0.184375 1.09375 0.59375 0.65625 0.15625 0.21250000000000002 1.0499999999999998 1.2249999999999999 0.5 0.625 0.625 0.75 0.09
0.12812500000000002 1.09375 0.65625 0.53125 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.625 0.6875 0.5 0.5625 0.09
0.12812500000000002 1.09375 0.65625 0.59375 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.625 0.6875 0.5625 0.625 0.09
0.12812500000000002 1.09375 0.71875 0.53125 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.6875 0.75 0.5 0.5625 0.09
0.12812500000000002 1.09375 0.71875 0.59375 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.6875 0.75 0.5625 0.625 0.09
0.12812500000000002 1.18125 0.65625 0.53125 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.625 0.6875 0.5 0.5625 0.09
0.12812500000000002 1.18125 0.65625 0.59375 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.625 0.6875 0.5625 0.625 0.09
0.12812500000000002 1.18125 0.71875 0.53125 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.6875 0.75 0.5 0.5625 0.09
0.12812500000000002 1.18125 0.71875 0.59375 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.6875 0.75 0.5625 0.625 0.09
0.184375 1.09375 0.71875 0.53125 0.15625 0.21250000000000002 1.0499999999999998 1.2249999999999999 0.625 0.75 0.5 0.625 0.09
0.12812500000000002 1.09375 0.65625 0.65625 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.625 0.6875 0.625 0.6875 0.09
0.12812500000000002 1.09375 0.65625 0.71875 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.625 0.6875 0.6875 0.75 0.09
0.12812500000000002 1.09375 0.71875 0.65625 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.6875 0.75 0.625 0.6875 0.09
0.12812500000000002 1.09375 0.71875 0.71875 0.1 0.15625 1.0499999999999998 1.1374999999999997 0.6875 0.75 0.6875 0.75 0.09
0.12812500000000002 1.18125 0.65625 0.65625 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.625 0.6875 0.625 0.6875 0.09
0.12812500000000002 1.18125 0.65625 0.71875 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.625 0.6875 0.6875 0.75 0.09
0.12812500000000002 1.18125 0.71875 0.65625 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.6875 0.75 0.625 0.6875 0.09
0.12812500000000002 1.18125 0.71875 0.71875 0.1 0.15625 1.1374999999999997 1.2249999999999999 0.6875 0.75 0.6875 0.75 0.09
0.184375 1.18125 0.65625 0.71875 0.15625 0.21250000000000002 1.0499999999999998 1.2249999999999999 0.625 0.75 0.625 0.75 0.09
0.12812500000000002 1.2687499999999998 0.53125 0.53125 0.1 0.15625 1.2249999999999999 1.3125 0.5 0.5625 0.5 0.5625 0.09
0.12812500000000002 1.2687499999999998 0.53125 0.59375 0.1 0.15625 1.2249999999999999 1.3125 0.5 0.5625 0.5625 0.625 0.09
0.12812500000000002 1.2687499999999998 0.59375 0.53125 0.1 0.15625 1.2249999999999999 1.3125 0.5625 0.625 0.5 0.5625 0.09
0.12812500000000002 1.2687499999999998 0.59375 0.59375 0.1 0.15625 1.2249999999999999 1.3125 0.5625 0.625 0.5625 0.625 0.09
0.12812500000000002 1.35625 0.53125 0.53125 0.1 0.15625 1.3125 1.4 0.5 0.5625 0.5 0.5625 0.09
0.12812500000000002 1.35625 0.53125 0.59375 0.1 0.15625 1.3125 1.4 0.5 0.5625 0.5625 0.625 0.09
0.12812500000000002 1.35625 0.59375 0.53125 0.1 0.15625 1.3125 1.4 0.5625 0.625 0.5 0.5625 0.09
0.12812500000000002 1.35625 0.59375 0.59375 0.1 0.15625 1.3125 1.4 0.5625 0.625 0.5625 0.625 0.09
0.184375 1.2687499999999998 0.53125 0.59375 0.15625 0.21250000000000002 1.2249999999999999 1.3125 0.5 0.625 0.5 0.625 0.09
0.184375 1.35625 0.53125 0.53125 0.15625 0.21250000000000002 1.3125 1.4 0.5 0.5625 0.5 0.5625 0.09
0.184375 1.35625 0.53125 0.59375 0.15625 0.21250000000000002 1.3125 1.4 0.5 0.5625 0.5625 0.625 0.09
0.184375 1.35625 0.59375 0.53125 0.15625 0.21250000000000002 1.3125 1.4 0.5625 0.625 0.5 0.5625 0.09
0.184375 1.35625 0.59375 0.59375 0.15625 0.21250000000000002 1.3125 1.4 0.5625 0.625 0.5625 0.625 0.09
0.12812500000000002 1.2687499999999998 0.53125 0.65625 0.1 0.15625 1.2249999999999999 1.3125 0.5 0.5625 0.625 0.6875 0.09
0.12812500000000002 1.2687499999999998 0.53125 0.71875 0.1 0.15625 1.2249999999999999 1.3125 0.5 0.5625 0.6875 0.75 0.09
0.12812500000000002 1.2687499999999998 0.59375 0.65625 0.1 0.15625 1.2249999999999999 1.3125 0.5625 0.625 0.625 0.6875 0.09
0.12812500000000002 1.2687499999999998 0.59375 0.71875 0.1 0.15625 1.2249999999999999 1.3125 0.5625 0.625 0.6875 0.75 0.09
